"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"AFG","Asia","Afghanistan","10/1/2022 12:00:00 AM","199310.000","122.000","152.286","7800.000","0.000","0.571","4970.391","3.042","3.798","194.516","0.000","0.014","","","","","","","","","","","40099462.000","54.422","18.600","2.581","1.337","1803.987","","597.029","9.590","","","37.746","","64.830"
"ISR","Asia","Israel","10/1/2022 12:00:00 AM","4662570.000","","","11698.000","0.000","1.571","501837.262","","","1259.068","0.000","0.169","","","","","","","","","","","9291000.000","402.606","30.600","11.733","7.359","33132.320","0.500","93.320","6.740","15.400","35.400","","","82.970"
"GIN","Africa","Guinea","10/1/2022 12:00:00 AM","37652.000","0.000","0.000","449.000","0.000","0.000","2782.461","0.000","0.000","33.181","0.000","0.000","","","","","","","","","","","13531906.000","51.755","19.000","3.135","1.733","1998.926","35.300","336.717","2.420","","","17.450","","61.600"
"DMA","North America","Dominica","10/1/2022 12:00:00 AM","15747.000","","","74.000","0.000","0.857","217463.956","","","1021.930","0.000","11.837","","","","","","","","","","","72412.000","98.567","","","","9673.367","","227.376","11.620","","","","","75.000"
"NGA","Africa","Nigeria","10/1/2022 12:00:00 AM","265431.000","49.000","35.000","3155.000","0.000","0.000","1243.811","0.230","0.164","14.784","0.000","0.000","","","","","","","","","","","213401323.000","209.588","18.100","2.751","1.447","5338.454","","181.013","2.420","0.600","10.800","41.949","","54.690"
"JPN","Asia","Japan","10/1/2022 12:00:00 AM","21147468.000","","","44580.000","","","169705.791","","","357.749","","","","","","","","","","","","","124612530.000","347.778","48.200","27.049","18.493","39002.223","","79.370","5.720","11.200","33.700","","","84.630"
"URY","South America","Uruguay","10/1/2022 12:00:00 AM","985422.000","","","7485.000","","","287608.646","","","2184.598","","","","","","","","","","","","","3426260.000","19.751","35.600","14.655","10.361","20551.409","0.100","160.708","6.930","14.000","19.900","","","77.910"
"GEO","Asia","Georgia","10/1/2022 12:00:00 AM","1780691.000","0.000","0.000","16900.000","0.000","0.000","473842.596","0.000","0.000","4497.097","0.000","0.000","","","","","","","","","","","3757980.000","65.032","38.700","14.864","10.244","9745.079","4.200","496.218","7.110","5.300","55.500","","","73.770"
"LSO","Africa","Lesotho","10/1/2022 12:00:00 AM","34490.000","0.000","0.000","706.000","0.000","0.000","15117.552","0.000","0.000","309.452","0.000","0.000","","","","","","","","","","","2281454.000","73.562","22.200","4.506","2.647","2851.153","59.600","405.126","3.940","0.400","53.900","2.117","","54.330"
"GAB","Africa","Gabon","10/1/2022 12:00:00 AM","48691.000","0.000","0.000","306.000","0.000","0.000","20797.641","0.000","0.000","130.703","0.000","0.000","","","","","","","","","","","2341179.000","7.859","23.100","4.450","2.976","16562.413","3.400","259.967","7.200","","","","","66.470"
"SYC","Africa","Seychelles","10/1/2022 12:00:00 AM","47141.000","","","169.000","0.000","0.000","442763.220","","","1587.302","0.000","0.000","","","","","","","","","","","106470.000","208.354","36.200","8.606","5.586","26382.287","1.100","242.648","10.550","7.100","35.700","","","73.400"
"CHL","South America","Chile","10/1/2022 12:00:00 AM","4627923.000","3616.000","3487.000","61178.000","24.000","18.857","237412.369","185.501","178.883","3138.430","1.231","0.967","","","","","","","","","","","19493184.000","24.282","35.400","11.087","6.938","22767.037","1.300","127.993","8.460","34.200","41.500","","","80.180"
"BDI","Africa","Burundi","10/1/2022 12:00:00 AM","50193.000","0.000","18.143","38.000","0.000","0.000","3999.056","0.000","1.446","3.028","0.000","0.000","","","","","","","","","","","12551213.000","423.062","17.500","2.562","1.504","702.225","71.700","293.068","6.050","","","6.144","","61.580"
"ETH","Africa","Ethiopia","10/1/2022 12:00:00 AM","493587.000","8.000","11.714","7572.000","0.000","0.000","4103.547","0.067","0.097","62.952","0.000","0.000","","","","","","","","","","","120283026.000","104.957","19.800","3.526","2.063","1729.927","26.700","182.634","7.470","0.400","8.500","7.960","","66.600"
"BEL","Europe","Belgium","10/1/2022 12:00:00 AM","4544505.000","","","32673.000","","","391382.363","","","2813.868","","","","","","","","","","","","","11611420.000","375.564","41.800","18.571","12.849","42658.576","0.200","114.898","4.290","25.100","31.400","","","81.630"
"AUT","Europe","Austria","10/1/2022 12:00:00 AM","5144116.000","12589.000","11046.571","20754.000","11.000","6.000","576560.045","1410.994","1238.116","2326.139","1.233","0.672","","","","","","","","","","","8922082.000","106.749","44.400","19.202","13.748","45436.686","0.700","145.183","6.350","28.400","30.900","","","81.540"
"ARM","Asia","Armenia","10/1/2022 12:00:00 AM","442875.000","","","8683.000","0.000","0.571","158681.163","","","3111.100","0.000","0.205","","","","","","","","","","","2790974.000","102.931","35.700","11.232","7.571","8787.580","1.800","341.010","7.110","1.500","52.100","94.043","","75.090"
"KHM","Asia","Cambodia","10/1/2022 12:00:00 AM","137881.000","4.000","6.857","3056.000","0.000","0.000","8311.580","0.241","0.413","184.218","0.000","0.000","","","","","","","","","","","16589023.000","90.672","25.600","4.412","2.385","3645.070","","270.892","4.000","2.000","33.700","66.229","","69.820"
"TCA","North America","Turks and Caicos Islands","10/1/2022 12:00:00 AM","6380.000","0.000","0.000","36.000","0.000","0.000","141419.515","0.000","0.000","797.978","0.000","0.000","","","","","","","","","","","45114.000","37.312","","","","","","","","","","","","80.220"
"HRV","Europe","Croatia","10/1/2022 12:00:00 AM","1233260.000","881.000","669.429","16912.000","4.000","5.286","303748.521","216.988","164.878","4165.379","0.985","1.302","","","","","","","","","","","4060135.000","73.726","44.000","19.724","13.053","22669.797","0.700","253.782","5.590","34.300","39.900","","","78.490"
"LBY","Africa","Libya","10/1/2022 12:00:00 AM","506994.000","0.000","5.714","6437.000","0.000","0.000","75274.410","0.000","0.848","955.714","0.000","0.000","","","","","","","","","","","6735277.000","3.623","29.000","4.424","2.816","17881.509","","341.862","10.430","","","","","72.910"
"CYP","Europe","Cyprus","10/1/2022 12:00:00 AM","587994.000","","","1182.000","0.000","0.286","656238.177","","","1319.186","0.000","0.319","","","","","","","","","","","896007.000","127.657","37.300","13.416","8.563","32415.132","","141.171","9.240","19.600","52.700","","","80.980"
"SLE","Africa","Sierra Leone","10/1/2022 12:00:00 AM","7751.000","0.000","0.000","126.000","0.000","0.000","920.476","0.000","0.000","14.963","0.000","0.000","","","","","","","","","","","8420641.000","104.700","19.100","2.538","1.285","1390.300","52.200","325.721","2.420","8.800","41.300","19.275","","54.700"
"SWE","Europe","Sweden","10/1/2022 12:00:00 AM","2588441.000","","","20225.000","","","247293.113","","","1932.245","","","","","","","","","","","","","10467097.000","24.718","41.000","19.985","13.433","46949.283","0.500","133.982","4.790","18.800","18.900","","","82.800"
"PRT","Europe","Portugal","10/1/2022 12:00:00 AM","5493540.000","","","25031.000","0.000","5.714","533866.376","","","2432.532","0.000","0.555","","","","","","","","","","","10290103.000","112.371","46.200","21.502","14.924","27936.896","0.500","127.842","9.850","16.300","30.000","","","82.050"
"BTN","Asia","Bhutan","10/1/2022 12:00:00 AM","61969.000","","","21.000","0.000","0.000","79704.329","","","27.010","0.000","0.000","","","","","","","","","","","777486.000","21.188","28.600","4.885","2.977","8708.597","1.500","217.066","9.750","","","79.807","","71.780"
"GMB","Africa","Gambia","10/1/2022 12:00:00 AM","12508.000","0.000","0.000","372.000","0.000","0.000","4738.030","0.000","0.000","140.914","0.000","0.000","","","","","","","","","","","2639916.000","207.566","17.500","2.339","1.417","1561.767","10.100","331.430","1.910","0.700","31.200","7.876","","62.050"
"GNB","Africa","Guinea-Bissau","10/1/2022 12:00:00 AM","8796.000","0.000","0.000","175.000","0.000","0.000","4268.409","0.000","0.000","84.922","0.000","0.000","","","","","","","","","","","2060721.000","66.191","19.400","3.002","1.565","1548.675","67.100","382.474","2.420","","","6.403","","58.320"
"ZMB","Africa","Zambia","10/1/2022 12:00:00 AM","333549.000","18.000","15.714","4017.000","0.000","0.000","17128.684","0.924","0.807","206.284","0.000","0.000","","","","","","","","","","","19473125.000","22.995","17.700","2.480","1.542","3689.251","57.500","234.499","3.940","3.100","24.700","13.938","","63.890"
"IRN","Asia","Iran","10/1/2022 12:00:00 AM","7549186.000","538.000","359.000","144429.000","3.000","6.714","85860.911","6.119","4.083","1642.668","0.034","0.076","","","","","","","","","","","87923432.000","49.831","32.400","5.440","3.182","19082.620","0.200","270.308","9.590","0.800","21.100","","","76.680"
"COL","South America","Colombia","10/1/2022 12:00:00 AM","6307372.000","","","141794.000","","","122433.869","","","2752.396","","","","","","","","","","","","","51516562.000","44.223","32.200","7.646","4.312","13254.949","4.500","124.240","7.440","4.700","13.500","65.386","","77.290"
"ALB","Europe","Albania","10/1/2022 12:00:00 AM","332263.000","42.000","44.286","3589.000","0.000","0.000","116391.157","14.713","15.513","1257.221","0.000","0.000","","","","","","","","","","","2854710.000","104.871","38.000","13.188","8.643","11803.431","1.100","304.195","10.080","7.100","51.200","","","78.570"
"SUR","South America","Suriname","10/1/2022 12:00:00 AM","81106.000","0.000","1.000","1385.000","0.000","0.000","132313.405","0.000","1.631","2259.439","0.000","0.000","","","","","","","","","","","612984.000","3.612","29.600","6.933","4.229","13767.119","","258.314","12.540","7.400","42.900","67.779","","71.680"
"MEX","North America","Mexico","10/1/2022 12:00:00 AM","7090330.000","1121.000","1226.143","330131.000","19.000","12.571","55959.293","8.847","9.677","2605.506","0.150","0.099","","","","","","","","","","","126705138.000","66.444","29.300","6.857","4.321","17336.469","2.500","152.783","13.060","6.900","21.400","87.847","","75.050"
"BEN","Africa","Benin","10/1/2022 12:00:00 AM","27638.000","0.000","0.000","163.000","0.000","0.000","2126.508","0.000","0.000","12.541","0.000","0.000","","","","","","","","","","","12996895.000","99.110","18.800","3.244","1.942","2064.236","49.600","235.848","0.990","0.600","12.300","11.035","","61.770"
"NER","Africa","Niger","10/1/2022 12:00:00 AM","9405.000","0.000","1.429","313.000","0.000","0.000","372.435","0.000","0.057","12.395","0.000","0.000","","","","","","","","","","","25252722.000","16.955","15.100","2.553","1.378","926.000","44.500","238.339","2.420","0.100","15.400","8.978","","62.420"
"BGR","Europe","Bulgaria","10/1/2022 12:00:00 AM","1259769.000","298.000","688.286","37718.000","0.000","3.000","182949.920","43.277","99.956","5477.596","0.000","0.436","","","","","","","","","","","6885868.000","65.180","44.700","20.801","13.272","18563.307","1.500","424.688","5.810","30.100","44.400","","","75.050"
"TCD","Africa","Chad","10/1/2022 12:00:00 AM","7583.000","0.000","1.429","193.000","0.000","0.000","441.392","0.000","0.083","11.234","0.000","0.000","","","","","","","","","","","17179740.000","11.833","16.700","2.486","1.446","1768.153","38.400","280.995","6.100","","","5.818","","54.240"
"CAF","Africa","Central African Republic","10/1/2022 12:00:00 AM","14913.000","0.000","1.286","113.000","0.000","0.000","2732.743","0.000","0.236","20.707","0.000","0.000","","","","","","","","","","","5457154.000","7.479","18.300","3.655","2.251","661.240","","435.727","6.100","","","16.603","","53.280"
"IND","Asia","India","10/1/2022 12:00:00 AM","44594487.000","3375.000","3767.571","528673.000","18.000","23.286","31682.035","2.398","2.677","375.594","0.013","0.017","","","","","","","","","","","1407563842.000","450.419","28.200","5.989","3.414","6426.674","21.200","282.280","10.390","1.900","20.600","59.550","","69.660"
"TLS","Asia","Timor","10/1/2022 12:00:00 AM","23257.000","0.000","1.286","138.000","0.000","0.000","17606.375","0.000","0.973","104.471","0.000","0.000","","","","","","","","","","","1320942.000","87.176","18.000","3.556","1.897","6570.102","30.300","335.346","6.860","6.300","78.100","28.178","","69.500"
"RWA","Africa","Rwanda","10/1/2022 12:00:00 AM","132501.000","1.000","0.857","1466.000","0.000","0.000","9842.676","0.074","0.064","108.900","0.000","0.000","","","","","","","","","","","13461888.000","494.869","20.300","2.974","1.642","1854.211","56.000","191.375","4.280","4.700","21.000","4.617","","69.020"
"FRO","Europe","Faeroe Islands","10/1/2022 12:00:00 AM","34658.000","0.000","0.000","28.000","0.000","0.000","655309.333","0.000","0.000","529.421","0.000","0.000","","","","","","","","","","","52888.000","35.308","","","","","","","","","","","","80.670"
"IRL","Europe","Ireland","10/1/2022 12:00:00 AM","1663653.000","","","7942.000","","","333629.665","","","1592.692","","","","","","","","","","","","","4986526.000","69.874","38.700","13.928","8.678","67335.293","0.200","126.459","3.280","23.000","25.700","","","82.300"
"TWN","Asia","Taiwan","10/1/2022 12:00:00 AM","6504422.000","43022.000","41904.143","11101.000","48.000","43.857","272608.801","1803.108","1756.257","465.257","2.012","1.838","","","","","","","","","","","23859912.000","","42.200","","8.353","","","103.957","","","","","","80.460"
"UZB","Asia","Uzbekistan","10/1/2022 12:00:00 AM","244218.000","0.000","14.000","1637.000","0.000","0.000","7165.716","0.000","0.411","48.032","0.000","0.000","","","","","","","","","","","34081449.000","76.134","28.200","4.469","2.873","6253.104","","724.417","7.570","1.300","24.700","","","71.720"
"BES","North America","Bonaire Sint Eustatius and Saba","10/1/2022 12:00:00 AM","11345.000","0.000","3.143","38.000","0.000","0.000","424810.904","0.000","117.684","1422.901","0.000","0.000","","","","","","","","","","","26706.000","","","","","","","","","","","","","77.790"
"SWZ","Africa","Eswatini","10/1/2022 12:00:00 AM","73390.000","0.000","1.571","1422.000","0.000","0.000","61554.798","0.000","1.318","1192.682","0.000","0.000","","","","","","","","","","","1192271.000","79.492","21.500","3.163","1.845","7738.975","","333.436","3.940","1.700","16.500","24.097","","60.190"
"TUN","Africa","Tunisia","10/1/2022 12:00:00 AM","1145686.000","","","29249.000","0.000","0.429","93426.653","","","2385.153","0.000","0.035","","","","","","","","","","","12262946.000","74.228","32.700","8.001","5.075","10849.297","2.000","318.991","8.520","1.100","65.800","78.687","","76.700"
"SGP","Asia","Singapore","10/1/2022 12:00:00 AM","1911417.000","3510.000","3124.714","1619.000","1.000","1.286","350487.201","643.612","572.964","296.868","0.183","0.236","","","","","","","","","","","5453600.000","7915.731","42.400","12.922","7.049","85535.383","","92.243","10.990","5.200","28.300","","","83.620"
"DOM","North America","Dominican Republic","10/1/2022 12:00:00 AM","645952.000","1596.000","228.000","4384.000","0.000","0.000","58100.317","143.553","20.508","394.320","0.000","0.000","","","","","","","","","","","11117874.000","222.873","27.600","6.981","4.419","14600.861","1.600","266.653","8.200","8.500","19.100","55.182","","74.080"
"OMN","Asia","Oman","10/1/2022 12:00:00 AM","398424.000","","","4628.000","0.000","0.000","88137.718","","","1023.787","0.000","0.000","","","","","","","","","","","4520471.000","14.980","30.700","2.355","1.530","37960.709","","266.342","12.610","0.500","15.600","97.400","","77.860"
"QAT","Asia","Qatar","10/1/2022 12:00:00 AM","451675.000","507.000","771.143","682.000","0.000","0.000","168019.165","188.600","286.858","253.698","0.000","0.000","","","","","","","","","","","2688235.000","227.322","31.900","1.307","0.617","116935.600","","176.690","16.520","0.800","26.900","","","80.230"
"FRA","Europe","France","10/1/2022 12:00:00 AM","35453449.000","","","155181.000","","","525843.923","","","2301.637","","","","","","","","","","","","","67422000.000","122.578","42.000","19.718","13.079","38605.671","","86.060","4.770","30.100","35.600","","","82.660"
"GRD","North America","Grenada","10/1/2022 12:00:00 AM","19536.000","0.000","0.000","237.000","0.000","0.000","156777.145","0.000","0.000","1901.934","0.000","0.000","","","","","","","","","","","124610.000","317.132","29.400","7.304","5.021","13593.877","","243.964","10.710","","","","","72.400"
"MOZ","Africa","Mozambique","10/1/2022 12:00:00 AM","230312.000","0.000","13.286","2222.000","0.000","0.000","7179.957","0.000","0.414","69.271","0.000","0.000","","","","","","","","","","","32077072.000","37.728","17.700","3.158","1.870","1136.103","62.900","329.942","3.300","5.100","29.100","12.227","","60.850"
"KGZ","Asia","Kyrgyzstan","10/1/2022 12:00:00 AM","206083.000","0.000","12.143","2991.000","0.000","0.000","31570.330","0.000","1.860","458.198","0.000","0.000","","","","","","","","","","","6527743.000","32.333","26.300","4.489","2.882","3393.474","1.400","436.362","7.110","3.600","50.500","89.220","","71.450"
"BHS","North America","Bahamas","10/1/2022 12:00:00 AM","37290.000","0.000","3.286","833.000","0.000","0.000","91418.121","0.000","8.055","2042.137","0.000","0.000","","","","","","","","","","","407906.000","39.497","34.300","8.996","5.200","27717.847","","235.954","13.170","3.100","20.400","","","73.920"
"PYF","Oceania","French Polynesia","10/1/2022 12:00:00 AM","76599.000","0.000","1.571","649.000","0.000","0.000","251943.874","0.000","5.169","2134.644","0.000","0.000","","","","","","","","","","","304032.000","77.324","32.700","7.775","4.593","","","","22.630","","","","","77.660"
"SAU","Asia","Saudi Arabia","10/1/2022 12:00:00 AM","816575.000","77.000","118.857","9353.000","1.000","1.714","22713.936","2.142","3.306","260.164","0.028","0.048","","","","","","","","","","","35950396.000","15.322","31.900","3.295","1.845","49045.411","","259.538","17.720","1.800","25.400","","","75.130"
"ESP","Europe","Spain","10/1/2022 12:00:00 AM","13422984.000","","","114179.000","","","282666.885","","","2404.430","","","","","","","","","","","","","47486935.000","93.105","45.500","19.436","13.799","34272.360","1.000","99.403","7.170","27.400","31.400","","","83.560"
"CUB","North America","Cuba","10/1/2022 12:00:00 AM","1111194.000","8.000","9.429","8530.000","0.000","0.000","98716.887","0.711","0.838","757.793","0.000","0.000","","","","","","","","","","","11256372.000","110.408","43.100","14.738","9.719","","","190.968","8.270","17.100","53.300","85.198","","78.800"
"FLK","South America","Falkland Islands","10/1/2022 12:00:00 AM","1930.000","0.000","6.286","","","","512752.391","0.000","1669.956","","","","","","","","","","","","","","3764.000","","","","","","","","","","","","","81.440"
"CUW","North America","Curacao","10/1/2022 12:00:00 AM","45368.000","0.000","1.571","287.000","0.000","0.000","238354.926","0.000","8.256","1507.844","0.000","0.000","","","","","","","","","","","190338.000","362.644","41.700","16.367","10.068","","","","11.620","","","","","78.880"
"VAT","Europe","Vatican","10/1/2022 12:00:00 AM","29.000","0.000","0.000","","","","56751.468","0.000","0.000","","","","","","","","","","","","","","511.000","","","","","","","","","","","","","75.120"
"MKD","Europe","North Macedonia","10/1/2022 12:00:00 AM","342961.000","0.000","63.143","9534.000","0.000","1.143","163056.201","0.000","30.020","4532.812","0.000","0.543","","","","","","","","","","","2103330.000","82.600","39.100","13.260","8.160","13111.214","5.000","322.688","10.080","","","","","75.800"
"MYS","Asia","Malaysia","10/1/2022 12:00:00 AM","4845757.000","4878.000","2220.429","36374.000","0.000","3.714","144331.184","145.292","66.136","1083.402","0.000","0.111","","","","","","","","","","","33573874.000","96.254","29.900","6.293","3.407","26808.164","0.100","260.942","16.740","1.000","42.400","","","76.160"
"MLI","Africa","Mali","10/1/2022 12:00:00 AM","32641.000","3.000","5.714","742.000","0.000","0.143","1490.118","0.137","0.261","33.874","0.000","0.007","","","","","","","","","","","21904983.000","15.196","16.400","2.519","1.486","2014.306","","268.024","2.420","1.600","23.000","52.232","","59.310"
"NIC","North America","Nicaragua","10/1/2022 12:00:00 AM","15070.000","0.000","3.571","245.000","0.000","0.000","2199.827","0.000","0.521","35.764","0.000","0.000","","","","","","","","","","","6850540.000","51.667","27.300","5.445","3.519","5321.444","3.200","137.016","11.470","","","","","74.480"
"GHA","Africa","Ghana","10/1/2022 12:00:00 AM","169385.000","285.000","81.714","1459.000","0.000","0.000","5158.982","8.680","2.489","44.437","0.000","0.000","","","","","","","","","","","32833031.000","126.719","21.100","3.385","1.948","4227.630","12.000","298.245","4.970","0.300","7.700","41.047","","64.070"
"PRY","South America","Paraguay","10/1/2022 12:00:00 AM","716543.000","","","19591.000","0.000","1.143","106886.110","","","2922.373","0.000","0.170","","","","","","","","","","","6703799.000","17.144","26.500","6.378","3.833","8827.010","1.700","199.128","8.270","5.000","21.600","79.602","","74.250"
"NLD","Europe","Netherlands","10/1/2022 12:00:00 AM","8441602.000","","","22737.000","0.000","1.857","482330.512","","","1299.131","0.000","0.106","","","","","","","","","","","17501696.000","508.544","43.200","18.779","11.881","48472.545","","109.361","5.290","24.400","27.300","","","82.280"
"KNA","North America","Saint Kitts and Nevis","10/1/2022 12:00:00 AM","6544.000","0.000","0.143","46.000","0.000","0.000","137461.664","0.000","3.001","966.265","0.000","0.000","","","","","","","","","","","47606.000","212.865","","","","24654.385","","","12.840","","","","","76.230"
"GUY","South America","Guyana","10/1/2022 12:00:00 AM","71348.000","8.000","5.143","1281.000","0.000","0.000","88678.755","9.943","6.392","1592.161","0.000","0.000","","","","","","","","","","","804567.000","3.952","26.300","5.305","2.837","7435.047","","373.159","11.620","","","77.159","","69.910"
"AND","Europe","Andorra","10/1/2022 12:00:00 AM","46227.000","0.000","11.429","155.000","0.000","0.000","584900.170","0.000","144.603","1961.181","0.000","0.000","","","","","","","","","","","79034.000","163.755","","","","","","109.135","7.970","29.000","37.800","","","83.730"
"SEN","Africa","Senegal","10/1/2022 12:00:00 AM","88398.000","0.000","10.571","1968.000","0.000","0.000","5237.866","0.000","0.626","116.610","0.000","0.000","","","","","","","","","","","16876720.000","82.328","18.700","3.008","1.796","2470.580","38.000","241.219","2.420","0.400","16.600","20.859","","67.940"
"LVA","Europe","Latvia","10/1/2022 12:00:00 AM","930254.000","","","5994.000","0.000","1.857","496421.670","","","3198.644","0.000","0.991","","","","","","","","","","","1873919.000","31.212","43.900","19.754","14.136","25063.846","0.700","350.060","4.910","25.600","51.000","","","75.290"
"SYR","Asia","Syria","10/1/2022 12:00:00 AM","57307.000","5.000","6.000","3163.000","0.000","0.000","2687.395","0.234","0.281","148.328","0.000","0.000","","","","","","","","","","","21324367.000","","21.700","","2.577","","","376.264","","","","70.598","","72.700"
"BIH","Europe","Bosnia and Herzegovina","10/1/2022 12:00:00 AM","398750.000","0.000","75.571","16137.000","0.000","2.571","121906.741","0.000","23.104","4933.440","0.000","0.786","","","","","","","","","","","3270943.000","68.496","42.500","16.569","10.711","11713.895","0.200","329.635","10.080","30.200","47.700","97.164","","77.400"
"BRB","North America","Barbados","10/1/2022 12:00:00 AM","102580.000","0.000","28.143","560.000","0.000","0.143","364793.741","0.000","100.081","1991.465","0.000","0.508","","","","","","","","","","","281200.000","664.463","39.800","14.952","9.473","16978.068","","170.050","13.570","1.900","14.500","88.469","","79.190"
"PAK","Asia","Pakistan","10/1/2022 12:00:00 AM","1572598.000","","","30616.000","0.000","0.571","6795.953","","","132.306","0.000","0.002","","","","","","","","","","","231402116.000","255.573","23.500","4.495","2.780","5034.708","4.000","423.031","8.350","2.800","36.700","59.607","","67.270"
"ITA","Europe","Italy","10/1/2022 12:00:00 AM","22500346.000","33068.000","30790.571","177130.000","38.000","37.571","379814.663","558.201","519.757","2990.024","0.641","0.634","","","","","","","","","","","59240330.000","205.859","47.900","23.021","16.240","35220.084","2.000","113.151","4.780","19.800","27.800","","","83.510"
"SOM","Africa","Somalia","10/1/2022 12:00:00 AM","27214.000","0.000","1.000","1361.000","0.000","0.000","1594.672","0.000","0.059","79.751","0.000","0.000","","","","","","","","","","","17065581.000","23.500","16.800","2.731","1.496","","","365.769","6.050","","","9.831","","57.400"
