"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"ALB","Europe","Albania","2020-10-01","13806.0","157.0","126.429","388.0","1.0","2.571","4797.415","54.556","43.932","134.825","0.347","0.894","1013.0","84584.0","29.392","0.352","850.0","0.295","6.7","0.149","tests performed","54.63","2877800.0","104.871","38.0","13.188","8.643","11803.431","1.1","304.195","10.08","7.1","51.2","","","78.57"
"DZA","Africa","Algeria","2020-10-01","51690.0","160.0","158.714","1741.0","5.0","5.429","1178.763","3.649","3.619","39.703","0.114","0.124","","","","","","","","","","75.93","43851043.0","17.348","29.1","6.211","3.857","13913.839","0.5","278.364","6.73","0.7","30.4","83.741","","76.88"
"AND","Europe","Andorra","2020-10-01","2050.0","0.0","42.429","53.0","0.0","0.0","26532.065","0.0","549.131","685.951","0.0","0.0","","","","","","","","","","50.0","77265.0","163.755","","","","","","109.135","7.97","29.0","37.8","","","83.73"
"AGO","Africa","Angola","2020-10-01","5114.0","142.0","91.286","185.0","2.0","3.286","155.6","4.321","2.777","5.629","0.061","0.1","","","","","","","","","","75.0","32866268.0","23.89","16.8","2.405","1.362","5819.495","","276.045","3.94","","","26.664","","61.15"
"ATG","North America","Antigua and Barbuda","2020-10-01","101.0","0.0","0.571","3.0","0.0","0.0","1031.37","0.0","5.835","30.635","0.0","0.0","","","","","","","","","","","97928.0","231.845","32.1","6.933","4.631","21490.943","","191.511","13.17","","","","","77.02"
"ARG","South America","Argentina","2020-10-01","765002.0","14001.0","12390.857","20288.0","3351.0","788.857","16926.404","309.786","274.16","448.891","74.144","17.454","30346.0","2361716.0","52.255","0.671","26336.0","0.583","2.3","0.437","tests performed","87.96","45195777.0","16.177","31.9","11.198","7.441","18933.907","0.6","191.032","5.5","16.2","27.7","","","76.67"
"ARM","Asia","Armenia","2020-10-01","50850.0","491.0","371.286","963.0","4.0","2.571","17160.305","165.697","125.297","324.983","1.35","0.868","","","","","3328.0","1.123","9.0","0.112","tests performed","","2963234.0","102.931","35.7","11.232","7.571","8787.58","1.8","341.01","7.11","1.5","52.1","94.043","","75.09"
"AUS","Oceania","Australia","2020-10-01","27109.0","13.0","15.571","890.0","2.0","3.0","1063.103","0.51","0.611","34.902","0.078","0.118","42248.0","7679651.0","301.164","1.657","34046.0","1.335","2186.5","0.0","tests performed","68.06","25499881.0","3.202","37.9","15.504","10.129","44648.71","0.5","107.791","5.07","13.0","16.5","","","83.44"
"AFG","Asia","Afghanistan","2020-10-01","39285.0","17.0","16.429","1460.0","0.0","1.0","1009.162","0.437","0.422","37.505","0.0","0.026","","","","","","","","","","28.7","38928341.0","54.422","18.6","2.581","1.337","1803.987","","597.029","9.59","","","37.746","","64.83"
"AUT","Europe","Austria","2020-10-01","45686.0","873.0","695.714","802.0","3.0","2.714","5072.615","96.931","77.247","89.048","0.333","0.301","18586.0","1636573.0","181.712","2.064","18399.0","2.043","26.4","0.038","tests performed","40.74","9006400.0","106.749","44.4","19.202","13.748","45436.686","0.7","145.183","6.35","28.4","30.9","","","81.54"
"AZE","Asia","Azerbaijan","2020-10-01","40309.0","80.0","89.0","593.0","2.0","1.714","3975.57","7.89","8.778","58.486","0.197","0.169","","","","","","","","","","68.98","10139175.0","119.309","32.4","6.018","3.871","15847.419","","559.812","7.11","0.3","42.5","83.241","","73.0"
"BHS","North America","Bahamas","2020-10-01","4123.0","0.0","60.571","96.0","0.0","1.429","10484.478","0.0","154.029","244.121","0.0","3.633","","","","","","","","","","73.61","393248.0","39.497","34.3","8.996","5.2","27717.847","","235.954","13.17","3.1","20.4","","","73.92"
