"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"DJI","Africa","Djibouti","12/1/2022 12:00:00 AM","15690.000","0.000","0.000","189.000","0.000","0.000","13998.292","0.000","0.000","168.622","0.000","0.000","","","","","","","","","","","1120851.000","41.285","25.400","4.213","2.380","2705.406","22.500","258.037","6.050","1.700","24.500","","","67.110"
"IRL","Europe","Ireland","12/1/2022 12:00:00 AM","1680548.000","","","8197.000","","","334563.382","","","1631.858","","","","","","","","","","","","","5023108.000","69.874","38.700","13.928","8.678","67335.293","0.200","126.459","3.280","23.000","25.700","","","82.300"
"NIC","North America","Nicaragua","12/1/2022 12:00:00 AM","15250.000","0.000","2.571","245.000","0.000","0.000","2194.751","0.000","0.370","35.260","0.000","0.000","","","","","","","","","","","6948395.000","51.667","27.300","5.445","3.519","5321.444","3.200","137.016","11.470","","","","","74.480"
"SUR","South America","Suriname","12/1/2022 12:00:00 AM","81581.000","","","1393.000","0.000","0.143","131998.266","","","2253.878","0.000","0.231","","","","","","","","","","","618046.000","3.612","29.600","6.933","4.229","13767.119","","258.314","12.540","7.400","42.900","67.779","","71.680"
"MWI","Africa","Malawi","12/1/2022 12:00:00 AM","88086.000","0.000","1.857","2685.000","0.000","0.000","4316.816","0.000","0.091","131.583","0.000","0.000","","","","","","","","","","","20405318.000","197.519","18.100","2.979","1.783","1095.042","71.400","227.349","3.940","4.400","24.700","8.704","","64.260"
"CHN","Asia","China","12/1/2022 12:00:00 AM","1635593.000","35392.000","36431.857","5233.000","0.000","0.143","1147.070","24.821","25.550","3.670","0.000","0.000","","","","","","","","","","","1425887360.000","147.674","38.700","10.641","5.929","15308.712","0.700","261.899","9.740","1.900","48.400","","","76.910"
"ECU","South America","Ecuador","12/1/2022 12:00:00 AM","1011132.000","","","35940.000","0.000","0.000","56170.873","","","1996.556","0.000","0.000","","","","","","","","","","","18001002.000","66.939","28.100","7.104","4.458","10581.936","3.600","140.448","5.550","2.000","12.300","80.635","","77.010"
"BHR","Asia","Bahrain","12/1/2022 12:00:00 AM","696451.000","119.000","123.857","1536.000","0.000","0.143","473056.308","80.829","84.129","1043.310","0.000","0.097","","","","","","","","","","","1472237.000","1935.907","32.400","2.372","1.387","43290.705","","151.689","16.520","5.800","37.600","","","77.290"
"MNE","Europe","Montenegro","12/1/2022 12:00:00 AM","283750.000","31.000","23.429","2790.000","0.000","0.143","452492.656","49.435","37.361","4449.179","0.000","0.228","","","","","","","","","","","627082.000","46.280","39.100","14.762","9.395","16409.288","1.000","387.305","10.080","44.000","47.900","","","76.880"
"BOL","South America","Bolivia","12/1/2022 12:00:00 AM","1111357.000","271.000","134.857","22248.000","1.000","0.571","90915.137","22.169","11.032","1820.009","0.082","0.047","","","","","","","","","","","12224114.000","10.202","25.400","6.704","4.393","6885.829","7.100","204.299","6.890","","","25.383","","71.510"
"DZA","Africa","Algeria","12/1/2022 12:00:00 AM","271096.000","6.000","6.571","6881.000","0.000","0.000","6037.339","0.134","0.146","153.241","0.000","0.000","","","","","","","","","","","44903228.000","17.348","29.100","6.211","3.857","13913.839","0.500","278.364","6.730","0.700","30.400","83.741","","76.880"
"SWZ","Africa","Eswatini","12/1/2022 12:00:00 AM","73770.000","0.000","0.000","1422.000","0.000","0.000","61389.055","0.000","0.000","1183.343","0.000","0.000","","","","","","","","","","","1201680.000","79.492","21.500","3.163","1.845","7738.975","","333.436","3.940","1.700","16.500","24.097","","60.190"
"GUY","South America","Guyana","12/1/2022 12:00:00 AM","71627.000","7.000","9.571","1285.000","0.000","0.143","88567.588","8.656","11.835","1588.917","0.000","0.177","","","","","","","","","","","808727.000","3.952","26.300","5.305","2.837","7435.047","","373.159","11.620","","","77.159","","69.910"
"SVN","Europe","Slovenia","12/1/2022 12:00:00 AM","1260071.000","1625.000","1172.000","6936.000","3.000","1.857","594417.134","766.566","552.871","3271.940","1.415","0.876","","","","","","","","","","","2119843.000","102.619","44.500","19.062","12.930","31400.840","","153.493","7.250","20.100","25.000","","","81.320"
"PAN","North America","Panama","12/1/2022 12:00:00 AM","1002161.000","","","8526.000","0.000","1.000","227320.485","","","1933.955","0.000","0.227","","","","","","","","","","","4408582.000","55.133","29.700","7.918","5.030","22267.037","2.200","128.346","8.330","2.400","9.900","","","78.510"
"BRA","South America","Brazil","12/1/2022 12:00:00 AM","35302137.000","74538.000","28128.000","689945.000","280.000","86.143","163956.911","346.184","130.637","3204.374","1.300","0.400","","","","","","","","","","","215313504.000","25.040","33.500","8.552","5.060","14103.452","3.400","177.961","8.110","10.100","17.900","","","75.880"
"CZE","Europe","Czechia","12/1/2022 12:00:00 AM","4559200.000","998.000","3905.857","41888.000","6.000","15.000","434458.199","95.102","372.199","3991.618","0.572","1.429","","","","","","","","","","","10493990.000","137.176","43.300","19.027","11.580","32605.906","","227.485","6.820","30.500","38.300","","","79.380"
"IDN","Asia","Indonesia","12/1/2022 12:00:00 AM","6669821.000","4977.000","5024.714","159884.000","54.000","45.571","24209.758","18.065","18.238","580.338","0.196","0.165","","","","","","","","","","","275501344.000","145.725","29.300","5.319","3.053","11188.744","5.700","342.864","6.320","2.800","76.100","64.204","","71.720"
"ZWE","Africa","Zimbabwe","12/1/2022 12:00:00 AM","259164.000","","","5620.000","","","15879.623","","","344.351","","","","","","","","","","","","","16320539.000","42.729","19.600","2.822","1.882","1899.775","21.400","307.846","1.820","1.600","30.700","36.791","","61.490"
"MAR","Africa","Morocco","12/1/2022 12:00:00 AM","1269002.000","179.000","148.000","16284.000","0.000","0.143","33878.018","4.779","3.951","434.727","0.000","0.004","","","","","","","","","","","37457976.000","80.080","29.600","6.769","4.209","7485.013","1.000","419.146","7.140","0.800","47.100","","","76.680"
"LUX","Europe","Luxembourg","12/1/2022 12:00:00 AM","307089.000","246.000","165.714","1163.000","1.000","0.714","474194.759","379.864","255.889","1795.859","1.544","1.103","","","","","","","","","","","647601.000","231.447","39.700","14.312","9.842","94277.965","0.200","128.275","4.420","20.900","26.000","","","82.250"
"GBR","Europe","United Kingdom","12/1/2022 12:00:00 AM","24024746.000","26574.000","3796.286","212296.000","451.000","64.429","355875.050","393.637","56.234","3144.710","6.681","0.954","","","","","","","","","","","67508936.000","272.898","40.800","18.517","12.527","39753.244","0.200","122.137","4.280","20.000","24.700","","","81.320"
"TUN","Africa","Tunisia","12/1/2022 12:00:00 AM","1147072.000","0.000","11.571","29268.000","0.000","0.000","92834.350","0.000","0.936","2368.706","0.000","0.000","","","","","","","","","","","12356116.000","74.228","32.700","8.001","5.075","10849.297","2.000","318.991","8.520","1.100","65.800","78.687","","76.700"
"COL","South America","Colombia","12/1/2022 12:00:00 AM","6312657.000","0.000","0.000","141881.000","0.000","0.000","121692.054","0.000","0.000","2735.107","0.000","0.000","","","","","","","","","","","51874028.000","44.223","32.200","7.646","4.312","13254.949","4.500","124.240","7.440","4.700","13.500","65.386","","77.290"
"SGP","Asia","Singapore","12/1/2022 12:00:00 AM","2169201.000","1304.000","1268.143","1703.000","0.000","0.286","384813.293","231.328","224.967","302.110","0.000","0.051","","","","","","","","","","","5637022.000","7915.731","42.400","12.922","7.049","85535.383","","92.243","10.990","5.200","28.300","","","83.620"
"GHA","Africa","Ghana","12/1/2022 12:00:00 AM","171009.000","0.000","0.000","1461.000","0.000","0.000","5108.426","0.000","0.000","43.643","0.000","0.000","","","","","","","","","","","33475870.000","126.719","21.100","3.385","1.948","4227.630","12.000","298.245","4.970","0.300","7.700","41.047","","64.070"
"EGY","Africa","Egypt","12/1/2022 12:00:00 AM","515645.000","0.000","0.000","24798.000","0.000","0.000","4645.865","0.000","0.000","223.425","0.000","0.000","","","","","","","","","","","110990096.000","97.999","25.300","5.159","2.891","10550.206","1.300","525.432","17.310","0.200","50.100","89.827","","71.990"
"ITA","Europe","Italy","12/1/2022 12:00:00 AM","24260660.000","","","181098.000","","","410936.634","","","3067.509","","","","","","","","","","","","","59037472.000","205.859","47.900","23.021","16.240","35220.084","2.000","113.151","4.780","19.800","27.800","","","83.510"
"AGO","Africa","Angola","12/1/2022 12:00:00 AM","104676.000","","","1924.000","0.000","0.143","2941.246","","","54.062","0.000","0.004","","","","","","","","","","","35588996.000","23.890","16.800","2.405","1.362","5819.495","","276.045","3.940","","","26.664","","61.150"
"JPN","Asia","Japan","12/1/2022 12:00:00 AM","24933509.000","118201.000","111779.000","49834.000","182.000","150.571","201155.045","953.605","901.795","402.044","1.468","1.215","","","","","","","","","","","123951696.000","347.778","48.200","27.049","18.493","39002.223","","79.370","5.720","11.200","33.700","","","84.630"
"ABW","North America","Aruba","12/1/2022 12:00:00 AM","43641.000","0.000","10.429","236.000","0.000","0.000","409932.462","0.000","97.959","2216.816","0.000","0.000","","","","","","","","","","","106459.000","584.800","41.200","13.085","7.452","35973.781","","","11.620","","","","","76.290"
"NPL","Asia","Nepal","12/1/2022 12:00:00 AM","1000894.000","5.000","4.143","12019.000","0.000","0.000","32765.077","0.164","0.136","393.452","0.000","0.000","","","","","","","","","","","30547586.000","204.430","25.000","5.809","3.212","2442.804","15.000","260.797","7.260","9.500","37.800","47.782","","70.780"
"VEN","South America","Venezuela","12/1/2022 12:00:00 AM","547631.000","235.000","83.143","5828.000","0.000","0.143","19349.756","8.303","2.938","205.924","0.000","0.005","","","","","","","","","","","28301700.000","36.253","29.000","6.614","3.915","16745.022","","204.850","6.470","","","","","72.060"
"THA","Asia","Thailand","12/1/2022 12:00:00 AM","4707244.000","","","33180.000","","","65654.664","","","462.781","","","","","","","","","","","","","71697024.000","135.132","40.100","11.373","6.890","16277.671","0.100","109.861","7.040","1.900","38.800","90.670","","77.150"
"SMR","Europe","San Marino","12/1/2022 12:00:00 AM","22167.000","0.000","10.857","119.000","0.000","0.000","657969.724","0.000","322.266","3532.205","0.000","0.000","","","","","","","","","","","33690.000","556.667","","","","56861.470","","","5.640","","","","","84.970"
"TTO","North America","Trinidad and Tobago","12/1/2022 12:00:00 AM","185377.000","","","4267.000","0.000","0.143","121078.899","","","2786.989","0.000","0.093","","","","","","","","","","","1531043.000","266.886","36.200","10.014","5.819","28763.071","","228.467","10.970","","","89.443","","73.510"
"UGA","Africa","Uganda","12/1/2022 12:00:00 AM","169733.000","0.000","10.000","3630.000","0.000","0.000","3592.264","0.000","0.212","76.826","0.000","0.000","","","","","","","","","","","47249588.000","213.759","16.400","2.168","1.308","1697.707","41.600","213.333","2.500","3.400","16.700","21.222","","63.370"
"GRC","Europe","Greece","12/1/2022 12:00:00 AM","5404690.000","","","34309.000","","","520433.758","","","3303.716","","","","","","","","","","","","","10384972.000","83.479","45.300","20.396","14.524","24574.382","1.500","175.695","4.550","35.300","52.000","","","82.240"
"BHS","North America","Bahamas","12/1/2022 12:00:00 AM","37483.000","0.000","1.714","833.000","0.000","0.000","91424.404","0.000","4.181","2031.762","0.000","0.000","","","","","","","","","","","409989.000","39.497","34.300","8.996","5.200","27717.847","","235.954","13.170","3.100","20.400","","","73.920"
"TLS","Asia","Timor","12/1/2022 12:00:00 AM","23354.000","11.000","2.571","138.000","0.000","0.000","17411.492","8.201","1.917","102.885","0.000","0.000","","","","","","","","","","","1341298.000","87.176","18.000","3.556","1.897","6570.102","30.300","335.346","6.860","6.300","78.100","28.178","","69.500"
"JAM","North America","Jamaica","12/1/2022 12:00:00 AM","152517.000","0.000","0.000","3399.000","0.000","0.000","53942.835","0.000","0.000","1202.172","0.000","0.000","","","","","","","","","","","2827382.000","266.879","31.400","9.684","6.390","8193.571","","206.537","11.280","5.300","28.600","66.425","","74.470"
"SYR","Asia","Syria","12/1/2022 12:00:00 AM","57400.000","1.000","1.143","3163.000","0.000","0.000","2594.322","0.045","0.052","142.959","0.000","0.000","","","","","","","","","","","22125242.000","","21.700","","2.577","","","376.264","","","","70.598","","72.700"
"BGR","Europe","Bulgaria","12/1/2022 12:00:00 AM","1287409.000","153.000","157.714","38044.000","5.000","3.143","189828.597","22.560","23.255","5609.592","0.737","0.463","","","","","","","","","","","6781955.000","65.180","44.700","20.801","13.272","18563.307","1.500","424.688","5.810","30.100","44.400","","","75.050"
"CAN","North America","Canada","12/1/2022 12:00:00 AM","4444843.000","12417.000","2514.429","48133.000","131.000","40.429","115587.587","322.903","65.387","1251.693","3.407","1.051","","","","","","","","","","","38454328.000","4.037","41.400","16.984","10.797","44017.591","0.500","105.599","7.370","12.000","16.600","","","82.430"
"CUW","North America","Curacao","12/1/2022 12:00:00 AM","45986.000","","","295.000","0.000","0.000","240546.521","","","1543.105","0.000","0.000","","","","","","","","","","","191173.000","362.644","41.700","16.367","10.068","","","","11.620","","","","","78.880"
"MLI","Africa","Mali","12/1/2022 12:00:00 AM","32760.000","0.000","0.429","742.000","0.000","0.000","1449.968","0.000","0.019","32.841","0.000","0.000","","","","","","","","","","","22593598.000","15.196","16.400","2.519","1.486","2014.306","","268.024","2.420","1.600","23.000","52.232","","59.310"
"PER","South America","Peru","12/1/2022 12:00:00 AM","4266251.000","13868.000","8049.429","217428.000","14.000","16.286","125295.231","407.288","236.403","6385.628","0.411","0.478","","","","","","","","","","","34049588.000","25.129","29.100","7.151","4.455","12236.706","3.500","85.755","5.950","4.800","","","","76.740"
"GAB","Africa","Gabon","12/1/2022 12:00:00 AM","48973.000","0.000","0.143","306.000","0.000","0.000","20499.398","0.000","0.060","128.087","0.000","0.000","","","","","","","","","","","2388997.000","7.859","23.100","4.450","2.976","16562.413","3.400","259.967","7.200","","","","","66.470"
"SLV","North America","El Salvador","12/1/2022 12:00:00 AM","201785.000","0.000","0.000","4230.000","0.000","0.000","31845.405","0.000","0.000","667.572","0.000","0.000","","","","","","","","","","","6336393.000","307.811","27.600","8.273","5.417","7292.458","2.200","167.295","8.870","2.500","18.800","90.650","","73.320"
"MDG","Africa","Madagascar","12/1/2022 12:00:00 AM","67259.000","","","1412.000","0.000","0.143","2271.364","","","47.684","0.000","0.005","","","","","","","","","","","29611718.000","43.951","19.600","2.929","1.686","1416.440","77.600","405.994","3.940","","","50.540","","67.040"
"COD","Africa","Democratic Republic of Congo","12/1/2022 12:00:00 AM","94204.000","","","1455.000","0.000","0.429","951.457","","","14.695","0.000","0.004","","","","","","","","","","","99010216.000","35.879","17.000","3.020","1.745","808.133","77.100","318.949","6.100","","","4.472","","60.680"
"LVA","Europe","Latvia","12/1/2022 12:00:00 AM","964571.000","1120.000","420.571","6097.000","6.000","1.571","521205.477","605.191","227.256","3294.511","3.242","0.849","","","","","","","","","","","1850654.000","31.212","43.900","19.754","14.136","25063.846","0.700","350.060","4.910","25.600","51.000","","","75.290"
"YEM","Asia","Yemen","12/1/2022 12:00:00 AM","11945.000","0.000","0.000","2159.000","0.000","0.000","354.487","0.000","0.000","64.072","0.000","0.000","","","","","","","","","","5.560","33696612.000","53.508","20.300","2.922","1.583","1479.147","18.800","495.003","5.350","7.600","29.200","49.542","","66.120"
"GRD","North America","Grenada","12/1/2022 12:00:00 AM","19631.000","0.000","2.143","237.000","0.000","0.000","156473.430","0.000","17.080","1889.063","0.000","0.000","","","","","","","","","","","125459.000","317.132","29.400","7.304","5.021","13593.877","","243.964","10.710","","","","","72.400"
"RWA","Africa","Rwanda","12/1/2022 12:00:00 AM","132762.000","0.000","11.571","1467.000","0.000","0.000","9636.704","0.000","0.840","106.484","0.000","0.000","","","","","","","","","","","13776702.000","494.869","20.300","2.974","1.642","1854.211","56.000","191.375","4.280","4.700","21.000","4.617","","69.020"
"BTN","Asia","Bhutan","12/1/2022 12:00:00 AM","62503.000","0.000","2.143","21.000","0.000","0.000","79880.428","0.000","2.739","26.839","0.000","0.000","","","","","","","","","","","782457.000","21.188","28.600","4.885","2.977","8708.597","1.500","217.066","9.750","","","79.807","","71.780"
"ARE","Asia","United Arab Emirates","12/1/2022 12:00:00 AM","1044468.000","125.000","154.000","2348.000","0.000","0.000","110629.460","13.240","16.312","248.699","0.000","0.000","","","","","","","","","","","9441138.000","112.442","34.000","1.144","0.526","67293.483","","317.840","17.260","1.200","37.400","","","77.970"
"PRT","Europe","Portugal","12/1/2022 12:00:00 AM","5542265.000","","","25450.000","","","539610.765","","","2477.885","","","","","","","","","","","","","10270857.000","112.371","46.200","21.502","14.924","27936.896","0.500","127.842","9.850","16.300","30.000","","","82.050"
"MOZ","Africa","Mozambique","12/1/2022 12:00:00 AM","230624.000","0.000","4.857","2226.000","0.000","0.286","6995.067","0.000","0.147","67.517","0.000","0.009","","","","","","","","","","","32969520.000","37.728","17.700","3.158","1.870","1136.103","62.900","329.942","3.300","5.100","29.100","12.227","","60.850"
"BWA","Africa","Botswana","12/1/2022 12:00:00 AM","326633.000","","","2790.000","0.000","0.000","124180.892","","","1060.716","0.000","0.000","","","","","","","","","","","2630300.000","4.044","25.800","3.941","2.242","15807.374","","237.372","4.810","5.700","34.400","","","69.590"
"UZB","Asia","Uzbekistan","12/1/2022 12:00:00 AM","246674.000","154.000","130.143","1637.000","0.000","0.000","7123.614","4.447","3.758","47.274","0.000","0.000","","","","","","","","","","","34627648.000","76.134","28.200","4.469","2.873","6253.104","","724.417","7.570","1.300","24.700","","","71.720"
"HND","North America","Honduras","12/1/2022 12:00:00 AM","458735.000","712.000","151.286","11051.000","8.000","1.143","43970.214","68.246","14.501","1059.250","0.767","0.110","","","","","","","","","","23.150","10432858.000","82.805","24.900","4.652","2.883","4541.795","16.000","240.208","7.210","2.000","","84.169","","75.270"
"BRN","Asia","Brunei","12/1/2022 12:00:00 AM","257921.000","","","225.000","0.000","0.000","574431.740","","","501.111","0.000","0.000","","","","","","","","","","","449002.000","81.347","32.400","4.591","2.382","71809.251","","201.285","12.790","2.000","30.900","","","75.860"
"KWT","Asia","Kuwait","12/1/2022 12:00:00 AM","662672.000","0.000","7.857","2570.000","0.000","0.143","155233.005","0.000","1.841","602.031","0.000","0.033","","","","","","","","","","","4268886.000","232.128","33.700","2.345","1.114","65530.537","","132.235","15.840","2.700","37.000","","","75.490"
"ARG","South America","Argentina","12/1/2022 12:00:00 AM","9727247.000","","","130025.000","0.000","1.143","213737.151","","","2857.044","0.000","0.025","","","","","","","","","","","45510324.000","16.177","31.900","11.198","7.441","18933.907","0.600","191.032","5.500","16.200","27.700","","","76.670"
"BEN","Africa","Benin","12/1/2022 12:00:00 AM","27980.000","0.000","8.286","163.000","0.000","0.000","2095.431","0.000","0.621","12.207","0.000","0.000","","","","","","","","","","","13352864.000","99.110","18.800","3.244","1.942","2064.236","49.600","235.848","0.990","0.600","12.300","11.035","","61.770"
