"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"MAR","Africa","Morocco","2020-04-01","654.0","37.0","61.286","39.0","3.0","4.714","17.719","1.002","1.66","1.057","0.081","0.128","445.0","3345.0","0.091","0.012","336.0","0.009","5.5","0.182","people tested","93.52","36910558.0","80.08","29.6","6.769","4.209","7485.013","1.0","419.146","7.14","0.8","47.1","","","76.68"
"MCO","Europe","Monaco","2020-04-01","55.0","3.0","3.429","1.0","0.0","0.143","1401.488","76.445","87.365","25.482","0.0","3.64","","","","","","","","","","87.96","39244.0","19347.5","","","","","","","5.46","","","","","86.75"
"NER","Africa","Niger","2020-04-01","74.0","47.0","9.571","5.0","2.0","0.571","3.057","1.942","0.395","0.207","0.083","0.024","","","","","","","","","","61.11","24206636.0","16.955","15.1","2.553","1.378","926.0","44.5","238.339","2.42","0.1","15.4","8.978","","62.42"
"NLD","Europe","Netherlands","2020-04-01","13696.0","1029.0","1036.857","1175.0","135.0","116.857","799.306","60.053","60.512","68.574","7.879","6.82","","","","","3802.0","0.222","","","people tested","78.7","17134873.0","508.544","43.2","18.779","11.881","48472.545","","109.361","5.29","24.4","27.3","","","82.28"
"NZL","Oceania","New Zealand","2020-04-01","708.0","61.0","71.857","1.0","0.0","0.143","146.82","12.65","14.901","0.207","0.0","0.03","3662.0","28748.0","5.962","0.759","1992.0","0.413","27.7","0.036","tests performed","96.3","4822233.0","18.206","37.9","15.322","9.72","36085.843","","128.797","8.08","14.8","17.2","","","82.29"
"MKD","Europe","North Macedonia","2020-04-01","354.0","25.0","25.286","11.0","2.0","1.143","169.916","12.0","12.137","5.28","0.96","0.549","256.0","3774.0","1.811","0.123","","","","","tests performed","","2083380.0","82.6","39.1","13.26","8.16","13111.214","5.0","322.688","10.08","","","","","75.8"
"NIC","North America","Nicaragua","2020-04-01","5.0","0.0","0.429","1.0","0.0","0.143","0.755","0.0","0.065","0.151","0.0","0.022","","","","","","","","","","15.74","6624554.0","51.667","27.3","5.445","3.519","5321.444","3.2","137.016","11.47","","","","","74.48"
"NGA","Africa","Nigeria","2020-04-01","174.0","39.0","17.571","2.0","0.0","0.143","0.844","0.189","0.085","0.01","0.0","0.001","","","","","","","","","","82.87","206139587.0","209.588","18.1","2.751","1.447","5338.454","","181.013","2.42","0.6","10.8","41.949","","54.69"
"NOR","Europe","Norway","2020-04-01","4863.0","222.0","254.143","44.0","5.0","4.286","897.027","40.95","46.879","8.116","0.922","0.791","3937.0","3937.0","0.726","0.726","","","","","people tested","79.63","5421242.0","14.462","39.7","16.821","10.813","64800.057","0.2","114.316","5.31","19.6","20.7","","","82.4"
"OMN","Asia","Oman","2020-04-01","210.0","18.0","15.857","1.0","0.0","0.143","41.123","3.525","3.105","0.196","0.0","0.028","","","","","","","","","","85.19","5106622.0","14.98","30.7","2.355","1.53","37960.709","","266.342","12.61","0.5","15.6","97.4","","77.86"
"PAK","Asia","Pakistan","2020-04-01","2421.0","303.0","174.286","34.0","7.0","3.571","10.96","1.372","0.789","0.154","0.032","0.016","1357.0","17324.0","0.078","0.006","1554.0","0.007","8.9","0.112","tests performed","96.3","220892331.0","255.573","23.5","4.495","2.78","5034.708","4.0","423.031","8.35","2.8","36.7","59.607","","67.27"
"PAN","North America","Panama","2020-04-01","1181.0","0.0","105.429","30.0","0.0","3.143","273.711","0.0","24.434","6.953","0.0","0.728","389.0","7333.0","1.7","0.09","441.0","0.102","4.2","0.239","tests performed","79.63","4314768.0","55.133","29.7","7.918","5.03","22267.037","2.2","128.346","8.33","2.4","9.9","","","78.51"
"PRY","South America","Paraguay","2020-04-01","69.0","4.0","4.571","3.0","0.0","0.0","9.674","0.561","0.641","0.421","0.0","0.0","95.0","1173.0","0.164","0.013","85.0","0.012","18.6","0.054","tests performed","93.52","7132530.0","17.144","26.5","6.378","3.833","8827.01","1.7","199.128","8.27","5.0","21.6","79.602","","74.25"
"PER","South America","Peru","2020-04-01","1323.0","258.0","120.429","38.0","8.0","4.143","40.125","7.825","3.652","1.152","0.243","0.126","1417.0","20161.0","0.611","0.043","1114.0","0.034","5.1","0.197","tests performed","94.44","32971846.0","25.129","29.1","7.151","4.455","12236.706","3.5","85.755","5.95","4.8","","","","76.74"
"PHL","Asia","Philippines","2020-04-01","2311.0","227.0","239.286","96.0","8.0","8.286","21.089","2.072","2.184","0.876","0.073","0.076","","","","","","","","","","100.0","109581085.0","351.873","25.2","4.803","2.661","7599.188","","370.437","7.07","7.8","40.8","78.463","","71.23"
"POL","Europe","Poland","2020-04-01","2554.0","243.0","214.714","43.0","10.0","4.143","67.483","6.421","5.673","1.136","0.264","0.109","","","","","","","","","","81.48","37846605.0","124.027","41.8","16.763","10.202","27216.445","","227.331","5.91","23.3","33.1","","","78.73"
"PRT","Europe","Portugal","2020-04-01","8251.0","808.0","750.857","187.0","27.0","20.571","809.183","79.241","73.637","18.339","2.648","2.017","8650.0","88696.0","8.698","0.848","7304.0","0.716","9.7","0.103","tests performed","82.41","10196707.0","112.371","46.2","21.502","14.924","27936.896","0.5","127.842","9.85","16.3","30.0","","","82.05"
"QAT","Asia","Qatar","2020-04-01","835.0","54.0","42.571","2.0","0.0","0.286","289.824","18.743","14.776","0.694","0.0","0.099","2476.0","24825.0","8.617","0.859","1795.0","0.623","42.2","0.024","people tested","86.11","2881060.0","227.322","31.9","1.307","0.617","116935.6","","176.69","16.52","0.8","26.9","","","80.23"
"ROU","Europe","Romania","2020-04-01","2460.0","215.0","222.0","92.0","10.0","10.714","127.874","11.176","11.54","4.782","0.52","0.557","1955.0","26609.0","1.383","0.102","1735.0","0.09","7.8","0.128","tests performed","87.04","19237682.0","85.129","43.0","17.85","11.69","23313.199","5.7","370.946","9.74","22.9","37.1","","","76.05"
"RUS","Europe","Russia","2020-04-01","2777.0","440.0","302.714","24.0","7.0","3.0","19.029","3.015","2.074","0.164","0.048","0.021","129500.0","536000.0","3.673","0.887","48393.0","0.332","159.9","0.006","tests performed","87.04","145934460.0","8.823","39.6","14.178","9.393","24765.954","0.1","431.297","6.18","23.4","58.3","","","72.58"
"SAU","Asia","Saudi Arabia","2020-04-01","1720.0","157.0","117.143","16.0","6.0","2.0","49.406","4.51","3.365","0.46","0.172","0.057","7381.0","123706.0","3.553","0.212","6518.0","0.187","55.6","0.018","tests performed","89.81","34813867.0","15.322","31.9","3.295","1.845","49045.411","","259.538","17.72","1.8","25.4","","","75.13"
"SMR","Europe","San Marino","2020-04-01","236.0","0.0","4.0","26.0","0.0","0.714","6953.857","0.0","117.862","766.103","0.0","21.047","","","","","","","","","","83.33","33938.0","556.667","","","","56861.47","","","5.64","","","","","84.97"
"SEN","Africa","Senegal","2020-04-01","190.0","15.0","13.0","1.0","1.0","0.143","11.347","0.896","0.776","0.06","0.06","0.009","195.0","1495.0","0.089","0.012","129.0","0.008","9.9","0.101","tests performed","77.78","16743930.0","82.328","18.7","3.008","1.796","2470.58","38.0","241.219","2.42","0.4","16.6","20.859","","67.94"
"SRB","Europe","Serbia","2020-04-01","1060.0","160.0","96.571","28.0","12.0","3.429","155.777","23.514","14.192","4.115","1.764","0.504","810.0","4371.0","0.642","0.119","459.0","0.067","4.8","0.21","people tested","100.0","6804596.0","80.291","41.2","17.366","","14048.881","","439.415","10.08","37.7","40.2","97.719","","76.0"
"PSE","Asia","Palestine","2020-04-01","134.0","15.0","10.714","1.0","0.0","0.143","26.267","2.94","2.1","0.196","0.0","0.028","","","","","","","","","","96.3","5101416.0","778.202","20.4","3.043","1.726","4449.898","1.0","265.91","10.59","","","","","74.05"
"SGP","Asia","Singapore","2020-04-01","1000.0","74.0","52.714","3.0","0.0","0.143","170.93","12.649","9.01","0.513","0.0","0.024","","","","","","","","","","36.11","5850343.0","7915.731","42.4","12.922","7.049","85535.383","","92.243","10.99","5.2","28.3","","","83.62"
"SVN","Europe","Slovenia","2020-04-01","841.0","39.0","44.714","15.0","0.0","1.429","404.535","18.76","21.508","7.215","0.0","0.687","1095.0","24857.0","11.957","0.527","1080.0","0.519","22.7","0.044","tests performed","89.81","2078932.0","102.619","44.5","19.062","12.93","31400.84","","153.493","7.25","20.1","25.0","","","81.32"
"ZAF","Africa","South Africa","2020-04-01","1380.0","27.0","95.857","5.0","0.0","0.714","23.268","0.455","1.616","0.084","0.0","0.012","3220.0","44292.0","0.747","0.054","3756.0","0.063","39.2","0.026","people tested","87.96","59308690.0","46.754","27.3","5.344","3.053","12294.876","18.9","200.38","5.52","8.1","33.2","43.993","","64.13"
"KOR","Asia","South Korea","2020-04-01","9887.0","101.0","107.143","165.0","3.0","5.571","192.845","1.97","2.09","3.218","0.059","0.109","11290.0","404962.0","7.899","0.22","8763.0","0.171","81.8","0.012","people tested","75.93","51269183.0","527.967","43.4","13.914","8.622","35938.374","0.2","85.998","6.8","6.2","40.9","","","83.03"
"SVK","Europe","Slovakia","2020-04-01","400.0","37.0","26.286","1.0","1.0","0.143","73.265","6.777","4.815","0.183","0.183","0.026","1191.0","11042.0","2.022","0.218","867.0","0.159","29.4","0.034","tests performed","75.0","5459643.0","113.128","41.2","15.07","9.167","30155.152","0.7","287.959","7.29","23.1","37.7","","","77.54"
"SDN","Africa","Sudan","2020-04-01","7.0","0.0","0.571","2.0","0.0","0.143","0.16","0.0","0.013","0.046","0.0","0.003","","","","","","","","","","76.85","43849269.0","23.258","19.7","3.548","2.034","4466.507","","431.388","15.67","","","23.437","","65.31"
"ESP","Europe","Spain","2020-04-01","104118.0","8195.0","7800.429","9387.0","923.0","820.0","2226.895","175.276","166.837","200.771","19.741","17.538","","","","","","","","","","85.19","46754783.0","93.105","45.5","19.436","13.799","34272.36","1.0","99.403","7.17","27.4","31.4","","","83.56"
"LKA","Asia","Sri Lanka","2020-04-01","146.0","3.0","6.286","3.0","1.0","0.429","6.818","0.14","0.294","0.14","0.047","0.02","219.0","2785.0","0.13","0.01","161.0","0.008","25.6","0.039","tests performed","100.0","21413250.0","341.955","34.1","10.069","5.331","11669.077","0.7","197.093","10.68","0.3","27.0","","","76.98"
"SWE","Europe","Sweden","2020-04-01","5320.0","486.0","372.571","455.0","70.0","45.857","526.771","48.122","36.891","45.053","6.931","4.541","","","","","","","","","","59.26","10099270.0","24.718","41.0","19.985","13.433","46949.283","0.5","133.982","4.79","18.8","18.9","","","82.8"
"CHE","Europe","Switzerland","2020-04-01","17768.0","1163.0","981.571","488.0","55.0","47.857","2053.008","134.379","113.416","56.386","6.355","5.53","","","","","","","","","","73.15","8654618.0","214.243","43.1","18.436","12.644","57410.166","","99.739","5.59","22.6","28.9","","","83.78"
"SYR","Asia","Syria","2020-04-01","10.0","0.0","0.714","2.0","0.0","0.286","0.571","0.0","0.041","0.114","0.0","0.016","","","","","","","","","","87.04","17500657.0","","21.7","","2.577","","","376.264","","","","70.598","","72.7"
"TWN","Asia","Taiwan","2020-04-01","329.0","7.0","13.429","5.0","0.0","0.429","13.814","0.294","0.564","0.21","0.0","0.018","1009.0","33691.0","1.415","0.042","873.0","0.037","65.0","0.015","people tested","31.48","23816775.0","","42.2","","8.353","","","103.957","","","","","","80.46"
"TZA","Africa","Tanzania","2020-04-01","20.0","1.0","1.143","1.0","0.0","0.143","0.335","0.017","0.019","0.017","0.0","0.002","","","","","","","","","","47.22","59734213.0","64.699","17.7","3.108","1.874","2683.304","49.1","217.288","5.75","3.3","26.7","47.953","","65.46"
"THA","Asia","Thailand","2020-04-01","1771.0","120.0","119.571","12.0","2.0","1.143","25.373","1.719","1.713","0.172","0.029","0.016","2777.0","66240.0","0.949","0.04","2753.0","0.039","10.0","0.1","tests performed","68.06","69799978.0","135.132","40.1","11.373","6.89","16277.671","0.1","109.861","7.04","1.9","38.8","90.67","","77.15"
"TGO","Africa","Togo","2020-04-01","36.0","2.0","1.857","2.0","1.0","0.286","4.348","0.242","0.224","0.242","0.121","0.035","57.0","630.0","0.076","0.007","55.0","0.007","29.6","0.034","tests performed","69.44","8278737.0","143.366","19.4","2.839","1.525","1429.813","49.2","280.033","6.15","0.9","14.2","10.475","","61.04"
"TTO","North America","Trinidad and Tobago","2020-04-01","90.0","3.0","4.286","5.0","2.0","0.571","64.309","2.144","3.062","3.573","1.429","0.408","","","","","","","","","","79.63","1399491.0","266.886","36.2","10.014","5.819","28763.071","","228.467","10.97","","","89.443","","73.51"
"TUN","Africa","Tunisia","2020-04-01","423.0","29.0","35.714","12.0","2.0","1.0","35.791","2.454","3.022","1.015","0.169","0.085","","","","","","","","","","90.74","11818618.0","74.228","32.7","8.001","5.075","10849.297","2.0","318.991","8.52","1.1","65.8","78.687","","76.7"
"VEN","South America","Venezuela","2020-04-01","143.0","8.0","7.429","3.0","0.0","0.429","5.029","0.281","0.261","0.106","0.0","0.015","","","","","","","","","","82.41","28435943.0","36.253","29.0","6.614","3.915","16745.022","","204.85","6.47","","","","","72.06"
"TUR","Asia","Turkey","2020-04-01","15679.0","2148.0","1892.286","277.0","63.0","31.143","185.904","25.469","22.437","3.284","0.747","0.369","14396.0","106799.0","1.266","0.171","","","","","tests performed","75.93","84339067.0","104.914","31.6","8.153","5.061","25129.341","0.2","171.285","12.13","14.1","41.1","","","77.69"
"UKR","Europe","Ukraine","2020-04-01","794.0","149.0","92.714","20.0","3.0","2.143","18.155","3.407","2.12","0.457","0.069","0.049","","","","","","","","","","88.89","43733759.0","77.39","41.4","16.462","11.133","7894.393","0.1","539.849","7.11","13.5","47.4","","","72.06"
"ARE","Asia","United Arab Emirates","2020-04-01","814.0","150.0","68.714","8.0","2.0","0.857","82.302","15.166","6.948","0.809","0.202","0.087","20480.0","240480.0","24.314","2.071","11118.0","1.124","161.8","0.006","tests performed","84.26","9890400.0","112.442","34.0","1.144","0.526","67293.483","","317.84","17.26","1.2","37.4","","","77.97"
"GBR","Europe","United Kingdom","2020-04-01","43789.0","4974.0","3706.571","3130.0","673.0","346.571","645.037","73.27","54.6","46.107","9.914","5.105","11924.0","167098.0","2.461","0.176","","","","","tests performed","79.63","67886004.0","272.898","40.8","18.517","12.527","39753.244","0.2","122.137","4.28","20.0","24.7","","","81.32"
"USA","North America","United States","2020-04-01","224560.0","32259.0","22246.143","6652.0","1283.0","755.429","678.424","97.458","67.208","20.097","3.876","2.282","153219.0","1688568.0","5.101","0.463","131055.0","0.396","6.3","0.158","tests performed","72.69","331002647.0","35.608","38.3","15.413","9.732","54225.446","1.2","151.089","10.79","19.1","24.6","","","78.86"
"URY","South America","Uruguay","2020-04-01","350.0","12.0","19.0","2.0","1.0","0.286","100.756","3.455","5.47","0.576","0.288","0.082","289.0","4108.0","1.183","0.083","","","","","tests performed","68.52","3473727.0","19.751","35.6","14.655","10.361","20551.409","0.1","160.708","6.93","14.0","19.9","","","77.91"
"UZB","Asia","Uzbekistan","2020-04-01","181.0","9.0","17.286","2.0","0.0","0.286","5.408","0.269","0.516","0.06","0.0","0.009","","","","","","","","","","90.74","33469199.0","76.134","28.2","4.469","2.873","6253.104","","724.417","7.57","1.3","24.7","","","71.72"
"ZWE","Africa","Zimbabwe","2020-04-01","8.0","0.0","0.714","1.0","0.0","0.0","0.538","0.0","0.048","0.067","0.0","0.0","","","","","","","","","","87.96","14862927.0","42.729","19.6","2.822","1.882","1899.775","21.4","307.846","1.82","1.6","30.7","36.791","","61.49"
"AFG","Asia","Afghanistan","2020-04-01","197.0","22.0","17.286","4.0","0.0","0.286","5.061","0.565","0.444","0.103","0.0","0.007","","","","","","","","","","67.59","38928341.0","54.422","18.6","2.581","1.337","1803.987","","597.029","9.59","","","37.746","","64.83"
"ALB","Europe","Albania","2020-04-01","259.0","16.0","16.143","15.0","0.0","1.429","89.999","5.56","5.609","5.212","0.0","0.496","152.0","1704.0","0.592","0.053","112.0","0.039","6.9","0.144","tests performed","84.26","2877800.0","104.871","38.0","13.188","8.643","11803.431","1.1","304.195","10.08","7.1","51.2","","","78.57"
"DZA","Africa","Algeria","2020-04-01","847.0","131.0","77.857","58.0","14.0","5.286","19.315","2.987","1.775","1.323","0.319","0.121","","","","","","","","","","86.57","43851043.0","17.348","29.1","6.211","3.857","13913.839","0.5","278.364","6.73","0.7","30.4","83.741","","76.88"
"AND","Europe","Andorra","2020-04-01","390.0","14.0","28.857","14.0","2.0","1.857","5047.564","181.195","373.483","181.195","25.885","24.036","","","","","","","","","","48.15","77265.0","163.755","","","","","","109.135","7.97","29.0","37.8","","","83.73"
"AGO","Africa","Angola","2020-04-01","8.0","1.0","0.714","2.0","0.0","0.286","0.243","0.03","0.022","0.061","0.0","0.009","","","","","","","","","","90.74","32866268.0","23.89","16.8","2.405","1.362","5819.495","","276.045","3.94","","","26.664","","61.15"
"ARG","South America","Argentina","2020-04-01","1054.0","0.0","95.286","28.0","1.0","2.857","23.321","0.0","2.108","0.62","0.022","0.063","1061.0","8246.0","0.182","0.023","662.0","0.015","5.2","0.193","tests performed","100.0","45195777.0","16.177","31.9","11.198","7.441","18933.907","0.6","191.032","5.5","16.2","27.7","","","76.67"
"ARM","Asia","Armenia","2020-04-01","571.0","39.0","43.714","4.0","1.0","0.571","192.695","13.161","14.752","1.35","0.337","0.193","210.0","3275.0","1.105","0.071","237.0","0.08","5.4","0.184","tests performed","","2963234.0","102.931","35.7","11.232","7.571","8787.58","1.8","341.01","7.11","1.5","52.1","94.043","","75.09"
"AUS","Oceania","Australia","2020-04-01","4862.0","303.0","356.857","20.0","2.0","1.714","190.668","11.882","13.994","0.784","0.078","0.067","","","","","10827.0","0.425","30.3","0.033","tests performed","71.3","25499881.0","3.202","37.9","15.504","10.129","44648.71","0.5","107.791","5.07","13.0","16.5","","","83.44"
"AUT","Europe","Austria","2020-04-01","10711.0","531.0","731.857","146.0","18.0","16.571","1189.265","58.958","81.26","16.211","1.999","1.84","","16834.0","1.869","","","","","","tests performed","81.48","9006400.0","106.749","44.4","19.202","13.748","45436.686","0.7","145.183","6.35","28.4","30.9","","","81.54"
"AZE","Asia","Azerbaijan","2020-04-01","359.0","61.0","38.0","5.0","0.0","0.429","35.407","6.016","3.748","0.493","0.0","0.042","","","","","","","","","","88.89","10139175.0","119.309","32.4","6.018","3.871","15847.419","","559.812","7.11","0.3","42.5","83.241","","73.0"
"BHR","Asia","Bahrain","2020-04-01","569.0","2.0","21.429","4.0","0.0","0.0","334.395","1.175","12.593","2.351","0.0","0.0","","","","","1031.0","0.606","48.1","0.021","units unclear","78.7","1701583.0","1935.907","32.4","2.372","1.387","43290.705","","151.689","16.52","5.8","37.6","","","77.29"
"BGD","Asia","Bangladesh","2020-04-01","54.0","3.0","2.143","6.0","1.0","0.143","0.328","0.018","0.013","0.036","0.006","0.001","147.0","1906.0","0.012","0.001","141.0","0.001","65.8","0.015","tests performed","87.04","164689383.0","1265.036","27.5","5.098","3.262","3523.984","14.8","298.003","8.38","1.0","44.7","34.808","","72.59"
"BLR","Europe","Belarus","2020-04-01","163.0","11.0","11.0","2.0","1.0","0.286","17.25","1.164","1.164","0.212","0.106","0.03","1000.0","32000.0","3.386","0.106","1071.0","0.113","97.4","0.01","tests performed","8.33","9449321.0","46.858","40.3","14.799","9.788","17167.967","","443.129","5.18","10.5","46.1","","","74.79"
"BEL","Europe","Belgium","2020-04-01","13964.0","1189.0","1289.571","828.0","123.0","92.857","1204.872","102.592","111.27","71.443","10.613","8.012","5891.0","75043.0","6.475","0.508","4569.0","0.394","3.2","0.311","tests performed","81.48","11589616.0","375.564","41.8","18.571","12.849","42658.576","0.2","114.898","4.29","25.1","31.4","","","81.63"
"BHS","North America","Bahamas","2020-04-01","21.0","7.0","2.286","1.0","1.0","0.143","53.401","17.8","5.812","2.543","2.543","0.363","","","","","","","","","","96.3","393248.0","39.497","34.3","8.996","5.2","27717.847","","235.954","13.17","3.1","20.4","","","73.92"
"BRA","South America","Brazil","2020-04-01","6836.0","1119.0","611.714","240.0","39.0","25.857","32.16","5.264","2.878","1.129","0.183","0.122","","","","","","","","","","74.54","212559409.0","25.04","33.5","8.552","5.06","14103.452","3.4","177.961","8.11","10.1","17.9","","","75.88"
"BOL","South America","Bolivia","2020-04-01","115.0","8.0","11.857","7.0","1.0","1.0","9.852","0.685","1.016","0.6","0.086","0.086","57.0","836.0","0.072","0.005","64.0","0.005","5.4","0.185","tests performed","96.3","11673029.0","10.202","25.4","6.704","4.393","6885.829","7.1","204.299","6.89","","","25.383","","71.51"
"BIH","Europe","Bosnia and Herzegovina","2020-04-01","459.0","39.0","40.429","13.0","0.0","1.429","139.904","11.887","12.323","3.962","0.0","0.435","","3458.0","1.054","","","","","","tests performed","89.81","3280815.0","68.496","42.5","16.569","10.711","11713.895","0.2","329.635","10.08","30.2","47.7","97.164","","77.4"
"BWA","Africa","Botswana","2020-04-01","4.0","0.0","","1.0","0.0","","1.701","0.0","","0.425","0.0","","","","","","","","","","","61.11","2351625.0","4.044","25.8","3.941","2.242","15807.374","","237.372","4.81","5.7","34.4","","","69.59"
"BGR","Europe","Bulgaria","2020-04-01","422.0","23.0","25.714","10.0","2.0","1.0","60.733","3.31","3.701","1.439","0.288","0.144","","","","","","","","","","71.3","6948445.0","65.18","44.7","20.801","13.272","18563.307","1.5","424.688","5.81","30.1","44.4","","","75.05"
"BFA","Africa","Burkina Faso","2020-04-01","282.0","21.0","19.429","16.0","2.0","1.714","13.491","1.005","0.929","0.765","0.096","0.082","","","","","","","","","","84.26","20903278.0","70.151","17.6","2.409","1.358","1703.102","43.7","269.048","2.42","1.6","23.9","11.877","","61.58"
"BRN","Asia","Brunei","2020-04-01","131.0","2.0","3.143","1.0","0.0","0.143","299.44","4.572","7.184","2.286","0.0","0.327","","","","","","","","","","52.78","437483.0","81.347","32.4","4.591","2.382","71809.251","","201.285","12.79","2.0","30.9","","","75.86"
"CMR","Africa","Cameroon","2020-04-01","233.0","40.0","22.571","6.0","0.0","0.714","8.777","1.507","0.85","0.226","0.0","0.027","","","","","","","","","","57.41","26545864.0","50.885","18.8","3.165","1.919","3364.926","23.8","244.661","7.2","","","2.735","","59.29"
"CAN","North America","Canada","2020-04-01","9560.0","1033.0","901.286","175.0","23.0","19.0","253.298","27.37","23.88","4.637","0.609","0.503","14021.0","192339.0","5.096","0.371","12972.0","0.344","14.4","0.069","tests performed","74.54","37742157.0","4.037","41.4","16.984","10.797","44017.591","0.5","105.599","7.37","12.0","16.6","","","82.43"
"CPV","Africa","Cape Verde","2020-04-01","6.0","0.0","0.286","1.0","0.0","0.0","10.792","0.0","0.514","1.799","0.0","0.0","","","","","","","","","","79.63","555988.0","135.58","25.7","4.46","3.437","6222.554","","182.219","2.42","2.1","16.5","","","72.98"
"CHL","South America","Chile","2020-04-01","3137.0","293.0","277.143","16.0","4.0","1.857","164.102","15.327","14.498","0.837","0.209","0.097","","","","","","","","","","73.15","19116209.0","24.282","35.4","11.087","6.938","22767.037","1.3","127.993","8.46","34.2","41.5","","","80.18"
"CHN","Asia","China","2020-04-01","82361.0","82.0","100.0","3316.0","7.0","4.429","57.222","0.057","0.069","2.304","0.005","0.003","","","","","","","","","","73.61","1439323774.0","147.674","38.7","10.641","5.929","15308.712","0.7","261.899","9.74","1.9","48.4","","","76.91"
"COL","South America","Colombia","2020-04-01","1065.0","159.0","85.0","17.0","1.0","1.857","20.93","3.125","1.671","0.334","0.02","0.036","","","","","","","","","","87.96","50882884.0","44.223","32.2","7.646","4.312","13254.949","4.5","124.24","7.44","4.7","13.5","65.386","","77.29"
